CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,COD_DEPARTAMENTO_ORIGEN,ZONA_CIUDAD_GUATEMALA,TELEFONO_PRINCIPAL,TELEFONO_SECUNDARIO,TELEFONO_VALIDO,DUPLICADO_EXACTO_SIN_CODIGO,POSIBLE_DUPLICADO_PARCIAL
11-01-0494-46,11-01-0518,RETALHULEU,RETALHULEU,CENTRO EDUCATIVO RETALTECO DE FORMACIÓN INTEGRAL,8A. AV. 8-01 ZONA 1,ROSELVA SOFIA OVALLE BARRIOS,JORGE LUIS DÍAZ DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,77712696,,True,False,True
11-01-0496-46,11-01-0524,RETALHULEU,RETALHULEU,COLEGIO EDUCATIVO PRIVADO MIXTO DE FORMACIÓN Y CAPACITACIÓN MIGUEL ANGEL ASTURIAS,LOTIFICACION EL INFIERNITO CABALLO BLANCO,JAQUELINE FERNANDA VELÁSQUEZ MAZARIEGOS,EDUARDO GÓMEZ GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,38979628,,True,False,False
11-01-0498-46,11-01-0517,RETALHULEU,RETALHULEU,COLEGIO MIXTO LICEO RETALTECO,3A. AVE. 6-49 ZONA1,ALBA YADIRA MONTEJOS MARTINEZ DE ESPINOZA,JORGE FELIX VÁSQUEZ ORDOÑEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,77710580,,True,False,False
11-01-0501-46,11-01-0513,RETALHULEU,RETALHULEU,COLEGIO MIXTO CRISTIANO NUEVOS HORIZONTES,5TA. CALLE 4-31 ZONA 1,JULIO CESAR HERRERA ROLDAN,YANEIDI STEFANÍ PÚ MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,45257791,,True,False,False
11-01-0503-46,11-01-0521,RETALHULEU,RETALHULEU,CENTRO EDUCATIVO NUEVA CANDELARIA,ALDEA NUEVA CANDELARIA,MIGUEL ANGEL ARMAS ROCHA,OSVALDO ZACARÍAS ICHEL,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,32567015,,True,False,False
11-01-0505-46,11-01-0515,RETALHULEU,RETALHULEU,INSTITUTO PRIVADO MIXTO POETA ORELLANA MATTA,9AV. 15 CALLE LOTIFICACION PERU ZONA 4,JIMMY EDILBERTO ORTEGA COLOMO,SILVIA RODRÍGUEZ CAYAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,34791862,,True,False,True
11-01-0507-46,11-01-0522,RETALHULEU,RETALHULEU,COLEGIO EVANGELICO MIXTO PALABRA VIVA,2DA. AVENIDA 6-90 ZONA 5 AVENIDA FUNDABIEM,KARINA ELIZABETH MORALES REYES,OLIMPIA DEL PILAR CARDOZA REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,57101865,,True,False,False
11-01-0509-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO CRISTIANO GETSEMANÍ,2DA. CALLE 3-72 CALLE CONCEPCION,MIGUEL ANGEL ARMAS ROCHA,KEILY MABEL RIVERA CAMPOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,58281525,,True,False,False
11-01-0511-46,11-01-0519,RETALHULEU,RETALHULEU,INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS DE RETALHULEU,CALZADA LAS PALMAS 13-70 ZONA 6,MARIO RENE RIVERA ARGUETA,MIGUEL ANGEL PISQUIY QUIXTÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,59591351,,True,False,False
11-01-0513-46,11-01-0517,RETALHULEU,RETALHULEU,COLEGIO JOSÉ BATRES MONTÚFAR,4TA. AVENIDA 7-81 ZONA 1,ALBA YADIRA MONTEJOS MARTINEZ DE ESPINOZA,EDELMIRA SANTOS SÁNCHEZ MORÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,56220514,,True,False,False
11-01-0515-46,11-01-0513,RETALHULEU,RETALHULEU,"COLEGIO PRIVADO URBANO MIXTO ""BILINGUE PARAISO""",3A. AVENIDA 7-69 ZONA 2,JULIO CESAR HERRERA ROLDAN,JORGE ROBERTO ARREAGA PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,77718861,,True,False,False
11-01-0516-46,11-017,RETALHULEU,RETALHULEU,LICEO ALFRED NOBEL,ZONA 0 CENTRO URBANO,MIGUEL ANGEL ARMAS ROCHA,LUIS DELFINO MARTÍNEZ REYNOSO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,53285086,,True,False,False
11-01-0519-46,11-01-0514,RETALHULEU,RETALHULEU,COLEGIO MIXTO IDEAS,"9A. AV. ""A"" 2-05 ZONA 4, RESIDENCIALES ANA LUCIA",CONCEPCION ANGELICA DEL CID JUAREZ,ABRAHAM ISAÍAS VELÁSQUEZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,57721156,,True,False,False
11-01-0521-46,11-01-0515,RETALHULEU,RETALHULEU,COLEGIO TECNOLÓGICO JAN KOMENSKY,5TA. CALLE 6-80 ZONA 1,JIMMY EDILBERTO ORTEGA COLOMO,AXEL OTONIEL XICARÁ CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,32159539,,True,False,False
11-01-0522-46,11-01-0519,RETALHULEU,RETALHULEU,COLEGIO NACIONAL DE EDUCACIÓN VIRTUAL TESLA,"ENTRADA MONTE BELLO 1, 5TA. CALLE ZONA 6",MARIO RENE RIVERA ARGUETA,MIGUEL ANGEL CORDERO MONZÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,VIRTUAL A DISTANCIA,RETALHULEU,11,,41039475,,True,False,False
11-01-0523-46,11-01-0518,RETALHULEU,RETALHULEU,"COLEGIO TECNOLÓGICO CENTROAMERICANO ""COLTEC""",7A. CALLE 4-19 ZONA 1,ROSELVA SOFIA OVALLE BARRIOS,NORMA KARINA YEÉ OLIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,RETALHULEU,11,,50199888,,True,False,False
11-01-0525-46,11-01-0517,RETALHULEU,RETALHULEU,COLEGIO MIXTO EN COMPUTACIÓN LA MERCED,4TA. AV. 4-58 ZONA 1,ALBA YADIRA MONTEJOS MARTINEZ DE ESPINOZA,MARJORY VANESSA CABRERA ELÍAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,77718857,,True,False,False
11-01-0527-46,11-01-0516,RETALHULEU,RETALHULEU,INSTITUTO NACIONAL MIXTO NOCTURNO DE EDUCACIÓN MEDIA,3A. CALLE 6-49 ZONA 4,MARILYN ISABEL INESTROZA DURÓN,JUAN DE DIOS RODAS HERNÁNDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),RETALHULEU,11,,53494788,,True,False,False
11-01-0529-46,11-01-0513,RETALHULEU,RETALHULEU,COLEGIO MIXTO MARIO MONTEFORTE TOLEDO,4TA. CALLE 2-12 ZONA 2 LOTIFICACION EL PRADO,JULIO CESAR HERRERA ROLDAN,GLENDA JEANETTE CHÁVEZ GÓMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,77713190,,True,False,False
11-01-0531-46,11-01-0518,RETALHULEU,RETALHULEU,COLEGIO TECNOLÓGICO BLAISE PASCAL,2A. CALLE 5-82 ZONA 1,ROSELVA SOFIA OVALLE BARRIOS,YÉNIFFER ANALY MAKEPEACE RUIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,57169966,,True,False,False
11-01-0534-46,11-01-0518,RETALHULEU,RETALHULEU,"COLEGIO TECNOLÓGICO CENTROAMERICANO ""COLTEC""",7A. CALLE 4-19 ZONA 1,ROSELVA SOFIA OVALLE BARRIOS,NORMA KARINA YEÉ OLIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,RETALHULEU,11,,59199888,,True,False,False
11-01-0538-46,11-01-0517,RETALHULEU,RETALHULEU,COLEGIO BILINGUE AMERICANO,"4TA. AVENIDA ""B"" 2-82 ZONA 1",ALBA YADIRA MONTEJOS MARTINEZ DE ESPINOZA,MELISSA MARÍA GABRIELA HERNÁNDEZ GÓMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,11,,77663171,,True,False,False
11-01-0540-46,11-01-0524,RETALHULEU,RETALHULEU,"COLEGIO PRIVADO ""AMERICA DIGITAL""",LOTE NO. 64 CENTRO URBANO CABALLO BLANCO,JAQUELINE FERNANDA VELÁSQUEZ MAZARIEGOS,MARLON IVAN PÉREZ PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,11,,36703556,,True,False,False
11-01-0542-46,11-01-0524,RETALHULEU,RETALHULEU,"COLEGIO PRIVADO ""AMÉRICA DIGITAL""",LOTE NO. 64 CENTRO URBANO CABALLO BLANCO,JAQUELINE FERNANDA VELÁSQUEZ MAZARIEGOS,MARLON IVAN PÉREZ PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU,11,,46235631,,True,False,False
11-01-0545-46,11-01-0514,RETALHULEU,RETALHULEU,COLEGIO PRIVADO MIXTO MONTERREY,4TA. CALLE 10-39 ZONA 4 RESIDENCIALES ANA LUCIA,CONCEPCION ANGELICA DEL CID JUAREZ,ZOILA VERÓNICA ESPINOZA MACHIC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,11,,77712837,,True,False,False
11-01-0549-46,11-01-0525,RETALHULEU,RETALHULEU,INED INSTITUTO NACIONAL DE DIVERSIFICADO,ALDEA EL CHICO,MIGUEL ANGEL ARMAS ROCHA,WENDY MARIVEL RODRÍGUEZ BONILLA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU,11,,51171635,,True,False,False
11-01-0552-46,11-017,RETALHULEU,RETALHULEU,COLEGIO NACIONAL DE EDUCACIÓN VIRTUAL TESLA,"CALLE PRINCIPAL ENTRADA MONTE BELLO 1, 5A. CALLE ZONA 6",MIGUEL ANGEL ARMAS ROCHA,MIGUEL ANGEL CORDERO MONZÓN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,VIRTUAL A DISTANCIA,RETALHULEU,11,,41039475,,True,False,False
11-01-0554-46,11-01-0514,RETALHULEU,RETALHULEU,LICEO NUEVA GENERACIÓN,"0 RUTA 6W FRENTE A RESIDENCIALES BRISAS DE MONTERREY, ZONA 4",CONCEPCION ANGELICA DEL CID JUAREZ,ANGEL OSWALDO RAMÍREZ CABRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),RETALHULEU,11,,32497607,,True,False,False
11-01-0555-46,11-01-0514,RETALHULEU,RETALHULEU,LICEO NUEVA GENERACIÓN,"0 RUTA 6W FRENTE A RESIDENCIALES BRISAS DE MONTERREY, ZONA 4",CONCEPCION ANGELICA DEL CID JUAREZ,ANGEL OSWALDO RAMÍREZ CABRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DÍAS A LA SEMANA),RETALHULEU,11,,32497607,,True,False,False
11-01-0557-46,11-01-0519,RETALHULEU,RETALHULEU,COLEGIO NACIONAL DE EDUCACIÓN VIRTUAL TESLA,"CALLE PRINCIPAL ENTRADA MONTE BELLO 1, 5A CALLE ZONA 6",MARIO RENE RIVERA ARGUETA,MIGUEL ANGEL CORDERO MONZÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,RETALHULEU,11,,41039475,,True,False,False
11-01-0809-46,11-01-0519,RETALHULEU,RETALHULEU,'EL BOSQUE',CANTON DOLORES ZONA 6 FINCA EL BOSQUE,MARIO RENE RIVERA ARGUETA,MARCO ANTONIO DEL CID FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,11,,77714225,,True,False,False
11-01-0895-46,,RETALHULEU,RETALHULEU,ESC.NAC. DE CIENCIAS COMERCIALES ADS. INST. NORMAL MIXTO CARLOS DUBON,3A. CALLE 6-49 ZONA 4,,,DIVERSIFICADO,OFICIAL,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),RETALHULEU,11,,,,False,False,False
11-01-1108-46,11-01-0514,RETALHULEU,RETALHULEU,INSTITUTO DE EDUCACION ARTISTICA DEL SUR IDEAS,9AV. A 2-05 ZONA 4 RESIDENCIALES ANA LUCIA,CONCEPCION ANGELICA DEL CID JUAREZ,ABRAHAM ISAÍAS VELÁSQUEZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SABATINO,RETALHULEU,11,,77713771,,True,False,False
11-01-1177-46,11-01-0514,RETALHULEU,RETALHULEU,INSTITUTO DE COMPUTACIÓN INFORMÁTICA,RUTA 6 W 10A. AVENIDA 0-50 ZONA 4 RESIDENCIALES ANA LUCIA,CONCEPCION ANGELICA DEL CID JUAREZ,IRMA VIOLETA CALDERÓN VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU,11,,77716271,,True,False,False
11-01-1182-46,11-01-0518,RETALHULEU,RETALHULEU,CENTRO EDUCATIVO NUESTRO MUNDO,7A. CALLE 8-72 ZONA 1,ROSELVA SOFIA OVALLE BARRIOS,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU,11,,77710773,,True,False,False
11-01-1220-46,11-01-0519,RETALHULEU,RETALHULEU,COLEGIO EVANGELICO MIXTO SINAI,"5A. CALLE, INGRESO A LA COLONIA EL PEDREGAL I, ZONA 6",MARIO RENE RIVERA ARGUETA,RODERICO OSWALDO MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU,11,,77715189,,True,False,True
11-01-1253-46,25-000,RETALHULEU,RETALHULEU,INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA (IGER),RETALHULEU,SONIA HAYDEE REYES MONTERROSO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,A DISTANCIA,RETALHULEU,11,,,,False,False,False
11-01-1286-46,11-01-0514,RETALHULEU,RETALHULEU,COLEGIO PRIVADO URBANO MIXTO MONTERREY,4A CALLE 10-39 ZONA 4 RESIDENCIALES ANA LUCIA,CONCEPCION ANGELICA DEL CID JUAREZ,ZOILA VERÓNICA ESPINOZA MACHIC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,11,,77712837,,True,False,False
11-01-1287-46,11-01-0513,RETALHULEU,RETALHULEU,COLEGIO PRIVADO URBANO MIXTO BILINGUE PARAISO,3A. AVENIDA 7-69 ZONA 2,JULIO CESAR HERRERA ROLDAN,JORGE ROBERTO ARREAGA PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,11,,77718861,,True,False,False
11-01-1288-46,11-004,RETALHULEU,RETALHULEU,COLEGIO DE CIENCIAS SAN IÑIGO,4TA. AV. 4-58 ZONA 1,MIGUEL ANGEL ARMAS ROCHA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,11,,,,False,False,False
11-01-1289-46,11-003,RETALHULEU,RETALHULEU,ACADEMIA DEPORTIVA REGIONAL LIC. GABRIEL ALBERTO CORONADO MENDEZ,"KM. 186, ZONA 5 RETALHULEU",ROSELVA SOFIA OVALLE BARRIOS,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU,11,,77713031,,True,False,False
11-01-1309-46,11-01-0515,RETALHULEU,RETALHULEU,ESCUELA NORMAL DE EDUCACION FISICA,"INTERIOR COMPLEJO DEPORTIVO ""TAKALIK ABAJ"" KM. 186.5 ZONA 5 SALIDA A CHAMPERICO",JIMMY EDILBERTO ORTEGA COLOMO,MARIZA AMARILIS SOLOGAISTOA MEJÍA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU,11,,77711422,,True,False,False
11-01-1324-46,11-01-0513,RETALHULEU,RETALHULEU,COLEGIO CIENTIFICO AMERICANO 'GALILEO',11 CALLE 5-01 ZONA 2,JULIO CESAR HERRERA ROLDAN,X,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU,11,,77712312,,True,False,False
11-01-1329-46,11-01-0514,RETALHULEU,RETALHULEU,COLEGIO CIENTIFICO 'ALBERT EINSTEIN',2A.CALLE Y 3A. AVENIDA 2-90 ZONA 1,CONCEPCION ANGELICA DEL CID JUAREZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU,11,,,,False,False,False
11-01-1332-46,11-017,RETALHULEU,RETALHULEU,COLEGIO CENTRO EDUCATIVO RETALTECO DE FORMACION INTEGRAL,8A. AVENIDA 8-01 ZONA 1,MIGUEL ANGEL ARMAS ROCHA,JORGE LUIS DÍAZ DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,11,,59842385,,True,False,True
11-01-1369-46,11-01-0518,RETALHULEU,RETALHULEU,COLEGIO MIXTO CRISTIANO 'NUEVOS HORIZONTES',5A. CALLE 4-31 ZONA 1,ROSELVA SOFIA OVALLE BARRIOS,YANEIDI STEFANÍ PÚ MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,11,,45257791,,True,False,False
11-01-1372-46,11-01-0513,RETALHULEU,RETALHULEU,COLEGIO TECNOLOGICO SANTA MARIA,"3RA. AVENIDA 6-92 ZONA 2, LOTIFICACION EL RIO",JULIO CESAR HERRERA ROLDAN,PATRICIA ELIZABETH DE LEÓN SAMAYOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,11,,77252807,,True,False,False
11-01-1405-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO ISIDRO TARACENA,"4A. AVENIDA 3-58, ZONA 1",MIGUEL ANGEL ARMAS ROCHA,JUAN ENRIQUE GÓMEZ PORRÓN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,11,,77710563,,True,False,False
11-01-1406-46,11-01-0517,RETALHULEU,RETALHULEU,COLEGIO MIXTO ISIDRO TARACENA,4A. AV. 3-58 ZONA 1,ALBA YADIRA MONTEJOS MARTINEZ DE ESPINOZA,JUAN ENRIQUE GÓMEZ PORRÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,11,,77710563,,True,False,False
11-01-1407-46,11-01-0513,RETALHULEU,RETALHULEU,COLEGIO MIXTO MARIO MONTEFORTE TOLEDO,4A. CALLE 2-12 ZONA 2 LOTIFICACION EL PRADO,JULIO CESAR HERRERA ROLDAN,GLENDA JEANETTE CHÁVEZ GÓMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,11,,77713190,,True,False,False
11-01-1408-46,11-017,RETALHULEU,RETALHULEU,INSTITUTO BASICO Y DIVERSIFICADO POR MADUREZ DESARROLLO INTEGRADOR,3A. CALLE 6-49 ZONA 4,MIGUEL ANGEL ARMAS ROCHA,LIC. OSCAR ROBERTO ANGEL OVANDO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,11,,79385291,,True,False,False
11-01-1417-46,11-017,RETALHULEU,RETALHULEU,INSTITUTO NACIONAL DE DEPORTES 'INADEP',COMPLEJO DEPORTIVO 'ABAJ TAKALIK' KM. 186 ZONA 5,MIGUEL ANGEL ARMAS ROCHA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU,11,,77713031,,True,False,False
11-01-1424-46,11-01-0519,RETALHULEU,RETALHULEU,LICEO EVANGELICO GUATEMALTECO ISRAEL,DEPARTAMENTO DE RETALHULEU,MARIO RENE RIVERA ARGUETA,BELBIN ROMEO CALDERÓN VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,11,,41929743,,True,False,False
11-01-1425-46,11-01-0517,RETALHULEU,RETALHULEU,COLEGIO MIXTO LAVAGNIÑO,5A. CALLE A 4-31 ZONA 1,ALBA YADIRA MONTEJOS MARTINEZ DE ESPINOZA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU,11,,77715953,,True,False,False
11-01-1447-46,11-01-0518,RETALHULEU,RETALHULEU,COLEGIO COSTA SUR,11 CALLE 5-52 ZONA 1,ROSELVA SOFIA OVALLE BARRIOS,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,11,,77716808,,True,False,False
11-01-1448-46,11-01-0518,RETALHULEU,RETALHULEU,COLEGIO COSTA SUR,7A. CALLE 4-55 ZONA 1,ROSELVA SOFIA OVALLE BARRIOS,JACQUELINE JEANNETTE MAZARIEGOS ORELLANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,11,,77716808,,True,False,False
11-01-1484-46,11-01-0517,RETALHULEU,RETALHULEU,COLEGIO CIENTIFICO 'ALBERT EINSTEIN',2A. CALLE Y 3A. AVENIDA 2-90 ZONA 1,ALBA YADIRA MONTEJOS MARTINEZ DE ESPINOZA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU,11,,77717081,,True,False,False
11-01-1492-46,11-01-0519,RETALHULEU,RETALHULEU,COLEGIO MIXTO CENTROAMERICANO,5A. CALLE 5-05 ZONA 6,MARIO RENE RIVERA ARGUETA,NORMA KARINA YEÉ OLIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,11,,77713657,,True,False,False
11-01-1503-46,11-01-0517,RETALHULEU,RETALHULEU,CENTRO EDUCATIVO JUAN PABLO II,7A. CALLE 4-47 ZONA 1,ALBA YADIRA MONTEJOS MARTINEZ DE ESPINOZA,PEDRO EDUARDO CHAVEZ ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,11,,77710490,,True,False,False
11-02-0011-46,11-02-0526,RETALHULEU,SAN SEBASTIAN,CENTRO EDUCATIVO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS,KM. 184 CANTÓN PUCA,MARCO TULIO CALDERÓN ESTRADA,MELVIN RAFAEL REYES LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,11,,30106762,,True,False,False
11-02-0013-46,11-02-0526,RETALHULEU,SAN SEBASTIAN,CENTRO EDUCATIVO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS,KM. 184 CANTÓN PUCA,MARCO TULIO CALDERÓN ESTRADA,MELVIN RAFAEL REYES LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,11,,77713268,,True,False,False
11-02-0015-46,11-02-0526,RETALHULEU,SAN SEBASTIAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED,AVENIDA CENTRAL CASERIO SAMALA NO. 1,MARCO TULIO CALDERÓN ESTRADA,MARLON IVONI BARILLAS MELÉNDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,11,,55621861,,True,False,True
11-02-0027-46,11-02-0526,RETALHULEU,SAN SEBASTIAN,"INSTITUTO PRIVADO TECNICO INDUSTRIAL ""RETALTECO""",FINAL CALZADA LAS PALMAS CANTON PUCA,MARCO TULIO CALDERÓN ESTRADA,ZOILA MARGARITA MARTÍNEZ DUQUE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,11,,77710290,,True,False,False
